Date,District Name,ndvi,savi,ndre,Rainfall,Skin_Tmp,Max_Tmp,Min_Tmp,APAR,Potato_Yield,Tomato_Yield,Tomato_b_Yield,Radish_Yield,Carrot_Yield,Cabbage_Yield,Cauliflower_Yield
2021-09-26,8,0.59725,0.39975,0.4065,0.01,27.62,31.9,23.53,115.13,26.88679245283019,27.09756097560976,70.0,18.41509433962264,17.925925925925927,19.245283018867923,22.33333333333333
2021-10-03,8,0.5036666666666667,0.348,0.3426666666666667,0.02,27.92,33.11,24.08,105.5,26.88679245283019,27.09756097560976,70.0,18.41509433962264,17.925925925925927,19.245283018867923,22.33333333333333
2021-10-10,8,0.6845,0.465,0.42475,0.0,26.4,34.26,21.82,103.85,26.88679245283019,27.09756097560976,70.0,18.41509433962264,17.925925925925927,19.245283018867923,22.33333333333333
2021-10-17,8,0.5948333333333333,0.4041666666666666,0.3676666666666666,6.02,21.62,24.33,20.24,36.17,26.88679245283019,27.09756097560976,70.0,18.41509433962264,17.925925925925927,19.245283018867923,22.33333333333333
2021-10-24,8,0.42575,0.2915,0.25825,12.65,21.66,27.44,18.08,25.29,26.88679245283019,27.09756097560976,70.0,18.41509433962264,17.925925925925927,19.245283018867923,22.33333333333333
2021-10-31,8,0.342,0.2253333333333333,0.1981666666666666,0.0,19.45,29.1,13.44,91.39,26.88679245283019,27.09756097560976,70.0,18.41509433962264,17.925925925925927,19.245283018867923,22.33333333333333
2021-11-07,8,0.1665,0.1155,0.0905,0.0,18.83,28.9,13.57,84.7,26.88679245283019,27.09756097560976,70.0,18.41509433962264,17.925925925925927,19.245283018867923,22.33333333333333
2021-11-14,8,0.1861666666666666,0.1183333333333333,0.1161666666666666,0.0,16.54,27.01,11.86,78.02,26.88679245283019,27.09756097560976,70.0,18.41509433962264,17.925925925925927,19.245283018867923,22.33333333333333
2021-11-21,8,0.1778333333333333,0.1073333333333333,0.1118333333333333,0.0,16.25,27.0,9.98,76.17,26.88679245283019,27.09756097560976,70.0,18.41509433962264,17.925925925925927,19.245283018867923,22.33333333333333
2021-11-28,8,0.1756,0.1056,0.1144,0.0,15.17,25.5,9.7,69.65,26.88679245283019,27.09756097560976,70.0,18.41509433962264,17.925925925925927,19.245283018867923,22.33333333333333
2021-12-05,8,0.27475,0.16,0.1655,0.27,16.19,23.5,11.46,53.19,26.88679245283019,27.09756097560976,70.0,18.41509433962264,17.925925925925927,19.245283018867923,22.33333333333333
2021-12-12,8,0.38825,0.21625,0.2375,0.0,12.39,21.19,9.41,61.92,26.88679245283019,27.09756097560976,70.0,18.41509433962264,17.925925925925927,19.245283018867923,22.33333333333333
2021-12-19,8,0.3748333333333333,0.2348333333333333,0.2454999999999999,0.0,7.45,18.26,0.87,71.25,26.88679245283019,27.09756097560976,70.0,18.41509433962264,17.925925925925927,19.245283018867923,22.33333333333333
2021-12-26,8,0.4085,0.26275,0.28,0.29,12.15,18.45,10.28,20.48,26.88679245283019,27.09756097560976,70.0,18.41509433962264,17.925925925925927,19.245283018867923,22.33333333333333
2018-12-16,9,0.4545,0.276,0.30525,0.0,11.01,21.32,6.57,70.46,26.238878143133466,14.891304347826088,183.3333333333333,18.73529411764705,17.515151515151516,17.425531914893618,22.72148394241417
2018-12-23,9,0.4395,0.2654999999999999,0.2714999999999999,0.0,8.51,19.71,4.76,49.34,26.238878143133466,14.891304347826088,183.3333333333333,18.73529411764705,17.515151515151516,17.425531914893618,22.72148394241417
2018-12-30,9,0.521,0.3303333333333333,0.3526666666666667,0.0,7.46,18.82,6.33,56.38,26.238878143133466,14.891304347826088,183.3333333333333,18.73529411764705,17.515151515151516,17.425531914893618,22.72148394241417
2019-01-06,9,0.433,0.2826,0.2675999999999999,1.24,10.58,15.79,8.96,46.75,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-01-27,9,0.445,0.3405,0.3455,0.17,8.95,17.57,4.2,67.52,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-02-10,9,0.68225,0.477,0.497,0.0,11.51,19.91,5.8,74.18,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-02-24,9,0.5815,0.4029999999999999,0.4034999999999999,0.0,14.94,23.72,9.69,96.88,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-03-03,9,0.7275,0.52625,0.5395,1.19,16.52,24.29,9.96,76.85,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-03-10,9,0.72375,0.51825,0.54425,0.0,17.51,26.3,9.71,107.62,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-03-17,9,0.5476666666666666,0.3863333333333333,0.4266666666666667,0.0,20.27,29.11,12.37,108.0,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-03-24,9,0.6034999999999999,0.426,0.4375,0.0,22.65,30.8,16.15,107.41,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-03-31,9,0.647375,0.42125,0.454375,0.0,25.94,35.23,18.36,126.69,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-04-07,9,0.468,0.28525,0.299,0.01,29.81,37.06,23.01,107.02,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-04-14,9,0.298,0.1895,0.1714999999999999,0.0,31.01,38.72,22.39,127.72,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-04-21,9,0.2625,0.168875,0.151625,0.0,29.93,37.76,20.48,132.68,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-04-28,9,0.1746666666666666,0.1146666666666666,0.0933333333333333,0.0,32.26,41.16,22.85,140.82,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-05-05,9,0.18475,0.132375,0.10775,0.0,31.73,40.52,21.05,139.6,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-05-12,9,0.1776666666666666,0.1256666666666666,0.0973333333333333,0.01,34.51,40.55,24.34,127.2,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-05-26,9,0.1678,0.1159999999999999,0.075,0.0,35.05,41.22,23.5,146.63,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-06-02,9,0.17075,0.1124999999999999,0.082,0.17,40.37,46.17,29.73,135.07,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-06-09,9,0.1358571428571428,0.0917142857142857,0.0398571428571428,0.0,40.58,46.6,30.92,145.17,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-06-16,9,0.13825,0.0955,0.07175,1.41,38.81,41.49,30.9,91.99,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-06-23,9,0.1445,0.0755,0.0515,1.19,37.4,42.01,28.44,134.07,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-06-30,9,0.0575,0.038,-0.02575,0.68,39.23,44.53,30.59,130.54,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-07-28,9,0.417,0.241,0.229,2.92,29.35,33.31,25.36,101.48,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-08-04,9,0.345,0.212,0.172,6.82,29.86,33.29,26.26,117.06,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-08-18,9,0.608,0.427,0.449,50.96,27.4,30.36,25.57,88.14,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-08-25,9,0.57575,0.393,0.42175,9.36,27.32,30.5,24.33,73.2,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-09-01,9,0.5569999999999999,0.36575,0.38725,4.59,28.04,31.2,26.3,87.2,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-09-08,9,0.558,0.38175,0.3965,0.06,28.7,32.73,25.3,108.95,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-09-22,9,0.66,0.437,0.4265,7.84,27.55,31.28,23.4,99.22,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-10-06,9,0.4135,0.2867499999999999,0.255,0.0,22.76,28.75,18.15,90.12,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-10-13,9,0.4215,0.27075,0.227,0.0,23.52,31.14,19.28,88.09,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-10-20,9,0.2645,0.17025,0.1255,0.0,22.32,31.04,16.64,85.78,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-10-27,9,0.28975,0.18225,0.149375,0.0,21.36,30.19,15.8,72.09,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-11-03,9,0.14,0.098,0.08,0.01,21.74,28.36,17.9,47.6,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-11-10,9,0.08425,0.05975,0.0315,0.0,19.47,27.51,14.07,65.25,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-11-17,9,0.2003333333333333,0.1163333333333333,0.0846666666666666,0.01,19.44,27.55,14.44,73.65,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-12-01,9,0.27125,0.15925,0.1629999999999999,0.0,14.4,22.72,9.45,59.12,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-12-08,9,0.273,0.177,0.162,0.0,13.95,23.8,10.73,60.89,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2019-12-15,9,0.2309999999999999,0.1624999999999999,0.1445,0.0,13.16,19.73,8.77,56.41,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-01-05,9,0.5178571428571429,0.3331428571428571,0.3395714285714285,0.1,11.12,19.23,7.46,47.41,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-01-12,9,0.6045,0.4085,0.4365,0.0,10.43,20.05,6.31,55.73,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-02-02,9,0.726,0.493,0.5327500000000001,0.0,9.95,19.24,3.69,67.48,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-02-09,9,0.64825,0.4715,0.48375,0.0,11.15,21.35,4.9,75.01,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-02-16,9,0.7175,0.5155000000000001,0.5315,0.0,15.13,26.75,8.56,90.96,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-03-01,9,0.7535000000000001,0.54125,0.55125,0.06,19.47,26.08,13.2,93.7,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-03-08,9,0.619,0.445,0.45,0.04,17.23,24.78,10.49,105.91,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-03-15,9,0.730625,0.5101249999999999,0.51475,0.33,16.94,23.49,11.08,101.99,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-03-22,9,0.5913333333333334,0.4016666666666666,0.3936666666666666,0.74,21.51,29.23,15.87,116.41,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-03-29,9,0.54,0.345,0.307,0.0,21.31,29.09,14.34,127.38,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-04-05,9,0.4564,0.2892,0.2662,0.0,23.53,31.29,16.33,115.8,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-04-19,9,0.2713333333333333,0.1766666666666666,0.145,3.9,28.17,34.22,20.4,124.93,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-04-26,9,0.229,0.1555,0.12625,3.91,28.37,34.84,23.54,94.41,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-05-03,9,0.162,0.10775,0.08675,11.83,30.52,35.94,24.53,109.83,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-05-10,9,0.2183333333333333,0.1406666666666666,0.1121666666666666,1.31,32.37,39.08,25.02,62.23,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-05-17,9,0.15975,0.108,0.078,0.0,32.05,38.69,23.32,142.45,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-05-24,9,0.18775,0.12575,0.109,0.04,36.88,44.06,27.8,141.64,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-06-07,9,0.173,0.119,0.0866666666666666,7.31,32.39,35.48,25.33,87.6,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-06-14,9,0.142,0.093875,0.061125,1.6,36.86,41.25,28.67,124.41,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-06-21,9,0.136,0.0905,0.03925,3.31,36.24,39.29,29.61,131.28,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-06-28,9,0.1053333333333333,0.0703333333333333,0.0183333333333333,0.01,37.96,42.81,30.66,122.53,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-07-05,9,0.2053333333333333,0.1296666666666666,0.076,20.04,31.64,34.05,27.37,117.93,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-07-19,9,0.2105,0.12925,0.06775,4.68,33.17,37.33,27.26,94.13,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-07-26,9,0.264,0.1553333333333333,0.1413333333333333,16.23,30.19,33.63,25.59,109.87,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-08-02,9,0.5813333333333334,0.3513333333333333,0.3816666666666666,2.57,29.72,34.09,26.19,121.91,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-08-09,9,0.63,0.395,0.4355,16.98,31.57,35.01,27.94,79.99,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-09-06,9,0.597,0.414,0.43,2.4,27.83,31.4,24.83,103.04,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-09-13,9,0.6765,0.46075,0.4475,0.29,28.07,33.58,24.23,99.43,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-09-20,9,0.5266666666666667,0.3476666666666667,0.3633333333333333,0.01,28.08,34.06,23.03,103.34,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-09-27,9,0.5758333333333333,0.3716666666666666,0.346,0.0,26.55,34.19,20.93,104.75,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-10-04,9,0.516,0.32825,0.2995,0.0,25.62,33.82,21.4,104.88,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-10-11,9,0.397375,0.255125,0.23075,0.0,26.13,35.43,20.2,100.76,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-10-18,9,0.28975,0.1905,0.16975,0.0,23.68,33.69,16.85,93.75,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-10-25,9,0.2515,0.164,0.124,0.0,21.65,32.23,17.2,73.41,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-11-01,9,0.1295,0.084375,0.0581249999999999,0.0,20.19,29.48,14.48,72.36,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-11-08,9,0.1615,0.10125,0.096,0.0,18.3,28.83,13.9,65.94,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-11-15,9,0.1385714285714285,0.0847142857142857,0.0728571428571428,8.13,20.44,28.32,15.44,52.33,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-11-22,9,0.2285,0.1397499999999999,0.1167499999999999,0.0,14.15,24.19,7.95,63.66,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-12-06,9,0.2175,0.14325,0.127375,0.0,17.3,25.95,13.23,51.68,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-12-13,9,0.3535,0.2115,0.192,0.0,13.83,20.83,9.15,37.19,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-12-20,9,0.3598333333333333,0.2355,0.2408333333333333,0.0,12.82,23.85,6.06,59.8,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2020-12-27,9,0.4266666666666667,0.2593333333333333,0.257,1.65,13.13,22.0,9.82,44.18,26.553571428571427,27.87719298245614,90.0,20.627062706270628,20.0,20.76,26.92922374429224
2021-01-10,9,0.466,0.2973333333333333,0.3036666666666667,0.0,13.38,20.21,8.3,52.84,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-01-17,9,0.012,0.014,0.007,0.0,9.23,18.65,4.15,44.57,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-01-24,9,0.5483333333333333,0.3583333333333333,0.3703333333333333,0.03,11.62,20.29,6.74,33.49,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-01-31,9,0.078,0.061,0.053,0.0,12.42,23.39,5.98,72.58,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-02-07,9,0.4123333333333334,0.284,0.305,0.0,13.84,23.45,6.96,86.16,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-02-14,9,0.6775,0.47725,0.48425,0.0,17.01,26.29,14.37,63.38,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-02-21,9,0.6376666666666667,0.442,0.4676666666666667,0.0,17.9,27.94,10.73,82.8,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-02-28,9,0.6757500000000001,0.46975,0.505125,0.0,21.17,29.77,14.57,98.93,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-03-07,9,0.67325,0.461,0.50725,0.17,23.73,33.26,15.62,91.85,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-03-14,9,0.5529999999999999,0.3545,0.3585,0.0,24.16,32.18,16.5,103.99,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-03-21,9,0.594125,0.392375,0.41175,0.0,27.44,35.98,18.22,100.24,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-03-28,9,0.5245,0.3299999999999999,0.352,0.0,28.78,37.77,18.94,110.43,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-04-04,9,0.367625,0.229625,0.217625,0.0,26.47,37.6,16.27,125.75,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-04-11,9,0.3134,0.209,0.176,0.0,30.14,39.03,19.73,128.05,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-04-18,9,0.199,0.135,0.117,0.1,30.38,36.62,21.44,126.46,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-04-25,9,0.2315999999999999,0.1754,0.137,0.04,27.77,37.83,16.96,144.17,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-05-02,9,0.18725,0.1335,0.083,1.43,34.65,40.39,26.4,91.34,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-05-09,9,0.1665555555555555,0.1142222222222222,0.0775555555555555,0.37,33.79,39.15,24.04,118.38,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-05-16,9,0.15075,0.09825,0.079,0.0,34.04,40.23,23.32,136.53,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-05-30,9,0.14775,0.1012499999999999,0.07525,4.91,33.77,38.23,25.77,128.7,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-06-06,9,0.0919999999999999,0.0656666666666666,0.0373333333333333,0.61,35.36,39.77,26.06,126.55,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-06-13,9,0.1268571428571428,0.0884285714285714,0.0489999999999999,0.79,34.82,38.48,26.23,78.17,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-06-27,9,0.0857499999999999,0.0565,0.002,0.02,35.48,40.28,27.17,124.06,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-07-04,9,0.12475,0.0775,0.0189999999999999,7.22,35.19,38.75,28.44,125.59,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-07-11,9,0.1664285714285714,0.0992857142857143,0.0178571428571428,4.84,35.83,39.54,28.94,107.55,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-08-08,9,0.636,0.44,0.459,9.99,29.01,32.25,26.18,79.05,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-08-15,9,0.569,0.3933333333333333,0.4086666666666667,0.38,29.31,33.89,25.74,121.18,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-08-22,9,0.6165,0.42075,0.4475,8.48,28.03,31.34,24.65,72.31,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-08-29,9,0.704,0.503,0.5175000000000001,5.08,28.12,32.37,23.8,99.84,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-09-12,9,0.403,0.294,0.304,28.61,27.2,30.93,23.6,84.28,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-09-19,9,0.31525,0.2105,0.192,2.41,27.83,31.61,23.49,115.71,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-09-26,9,0.46875,0.30775,0.304,0.23,27.32,31.29,23.58,105.17,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-10-03,9,0.301,0.215,0.203,0.0,26.68,31.64,23.09,95.09,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-10-10,9,0.3955,0.2485,0.2505,0.0,25.14,33.04,20.99,96.41,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-10-17,9,0.37925,0.241125,0.20825,5.08,22.26,26.05,20.46,37.19,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-10-24,9,0.2355,0.15275,0.1355,13.99,20.8,26.05,17.85,59.34,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-10-31,9,0.21925,0.144625,0.1225,0.0,18.28,27.44,13.45,78.88,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-11-07,9,0.1745,0.118,0.106,0.0,17.59,27.38,13.6,68.62,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-11-14,9,0.1795,0.1134999999999999,0.1152499999999999,0.0,15.73,25.92,12.08,69.9,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-11-21,9,0.168125,0.106875,0.09775,0.0,15.5,26.17,12.01,69.66,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-11-28,9,0.15375,0.09825,0.087,0.0,14.23,24.91,10.03,54.63,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-12-05,9,0.2851666666666666,0.176,0.1593333333333333,0.04,16.27,23.77,11.91,50.52,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-12-12,9,0.36425,0.222,0.22075,0.0,11.86,20.0,8.08,58.95,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-12-19,9,0.34875,0.223,0.22725,0.0,7.8,18.15,1.98,59.41,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2021-12-26,9,0.352,0.2231428571428571,0.221,0.31,11.33,17.11,9.54,19.45,27.67692307692308,16.427272727272726,27.0,19.565217391304348,21.33333333333333,21.785714285714285,27.92523364485981
2018-12-16,10,0.5389999999999999,0.321,0.36,0.0,10.96,21.38,4.94,72.24,26.050426309378807,24.08080808080808,70.0,9.48051948051948,13.476923076923075,11.062851782363978,12.186528497409329
2018-12-23,10,0.442,0.276,0.303,0.0,8.47,19.69,3.98,60.96,26.050426309378807,24.08080808080808,70.0,9.48051948051948,13.476923076923075,11.062851782363978,12.186528497409329
2018-12-30,10,0.3409999999999999,0.2375,0.252,0.0,7.93,19.37,6.35,59.74,26.050426309378807,24.08080808080808,70.0,9.48051948051948,13.476923076923075,11.062851782363978,12.186528497409329
2019-01-06,10,0.5475,0.3379999999999999,0.3705,1.91,10.79,15.96,8.77,33.16,26.76595744680851,10.166666666666666,0.0,13.058823529411764,12.926829268292684,11.375,14.778443113772456
2019-01-27,10,0.478,0.331,0.357,0.0,9.08,17.77,4.34,64.59,26.76595744680851,10.166666666666666,0.0,13.058823529411764,12.926829268292684,11.375,14.778443113772456
