system:time_start,savi
"Jun 23, 2022",0.257
"Jul 8, 2022",0.249
"Jul 8, 2022",0.254
"Jul 18, 2022",0.126
"Jul 18, 2022",0.217
"Aug 12, 2022",0.521
"Aug 12, 2022",0.409
"Aug 27, 2022",0.561
"Aug 27, 2022",0.435
"Sep 1, 2022",0.422
"Sep 1, 2022",0.398
"Sep 6, 2022",0.465
"Sep 6, 2022",0.535
"Sep 6, 2022",0.275
"Sep 11, 2022",0.481
"Sep 11, 2022",0.389
"Sep 21, 2022",0.445
"Sep 26, 2022",0.348
"Oct 1, 2022",0.456
"Oct 1, 2022",0.465
"Oct 1, 2022",0.321
"Oct 6, 2022",0.458
"Oct 16, 2022",0.43
"Oct 16, 2022",0.401
"Oct 16, 2022",0.51
"Oct 16, 2022",0.275
"Oct 21, 2022",0.385
"Oct 21, 2022",0.355
"Oct 21, 2022",0.442
"Oct 21, 2022",0.274
"Oct 26, 2022",0.252
"Oct 26, 2022",0.276
"Oct 26, 2022",0.339
"Oct 26, 2022",0.16
"Oct 31, 2022",0.121
"Oct 31, 2022",0.163
"Oct 31, 2022",0.239
"Oct 31, 2022",0.125
"Nov 5, 2022",0.082
"Nov 5, 2022",0.169
"Nov 5, 2022",0.2
"Nov 5, 2022",0.08
"Nov 10, 2022",0.162
"Nov 10, 2022",0.136
"Nov 10, 2022",0.175
"Nov 10, 2022",0.102
"Nov 15, 2022",0.185
"Nov 15, 2022",0.144
"Nov 20, 2022",0.105
"Nov 20, 2022",0.139
"Nov 20, 2022",0.154
"Nov 20, 2022",0.159
"Nov 25, 2022",0.181
"Nov 25, 2022",0.204
"Nov 25, 2022",0.213
"Nov 25, 2022",0.242
"Nov 30, 2022",0.171
"Nov 30, 2022",0.195
"Nov 30, 2022",0.204
"Nov 30, 2022",0.272
"Dec 5, 2022",0.212
"Dec 5, 2022",0.222
"Dec 5, 2022",0.203
"Dec 5, 2022",0.315
