Date,ndvi,savi,ndre,District Name,PRECTOTCORR,TS,T2M_MAX,T2M_MIN,ALLSKY_SFC_PAR_TOT
2019-10-13,0.677,0.417,0.4395,Panipat,0.0,25.09,32.69,19.76,88.09
2019-10-20,0.36550000000000005,0.2425,0.238,Panipat,0.0,23.72,32.23,16.98,85.78
2019-10-27,0.53725,0.33375,0.33825,Panipat,0.0,22.33,31.05,15.73,72.09
2019-11-03,,,,Panipat,0.06,22.9,30.18,17.52,47.6
2019-11-10,0.15899999999999997,0.11149999999999999,0.0925,Panipat,0.0,20.26,28.36,13.76,65.25
2019-11-17,0.3205,0.17049999999999998,0.1745,Panipat,0.0,19.99,28.4,14.31,73.65
2019-11-24,,,,Panipat,0.0,20.3,27.04,14.57,57.65
2019-12-01,0.3155,0.178,0.202,Panipat,0.0,14.57,22.91,8.65,59.12
2019-12-08,,,,Panipat,0.0,14.49,23.94,11.08,60.89
2019-12-15,0.303,0.19,0.197,Panipat,0.0,13.17,19.82,8.1,56.41
2019-12-22,,,,Panipat,0.0,11.76,20.42,5.77,23.98
2019-12-29,,,,Panipat,0.0,6.88,17.37,1.44,48.31
2020-01-05,0.46900000000000003,0.284,0.30833333333333335,Panipat,0.03,11.55,20.05,7.46,47.41
2020-01-12,0.5495,0.3325,0.3795,Panipat,0.0,10.62,20.66,6.01,55.73
2020-01-19,,,,Panipat,0.0,10.55,18.58,4.36,39.7
2020-01-26,,,,Panipat,0.0,13.13,22.12,7.8,65.29
2020-02-02,0.643,0.40149999999999997,0.4665,Panipat,0.0,10.4,19.75,3.69,67.48
2020-02-09,0.474,0.31,0.389,Panipat,0.0,11.53,21.93,4.26,75.01
2020-02-16,0.6154999999999999,0.4065,0.47150000000000003,Panipat,0.0,15.29,27.3,7.49,90.96
2020-02-23,,,,Panipat,1.62,17.93,26.0,11.94,71.17
2020-03-01,0.6,0.4075,0.452,Panipat,0.26,20.34,26.75,14.08,93.7
2020-03-08,0.371,0.275,0.272,Panipat,0.0,17.24,25.14,10.59,105.91
2020-03-15,0.62575,0.4025,0.4565,Panipat,0.18,17.42,24.19,10.67,101.99
2020-03-22,0.5865,0.3625,0.4155,Panipat,0.35,22.37,30.3,15.57,116.41
2020-03-29,0.429,0.24,0.274,Panipat,0.0,22.05,29.89,14.55,127.38
2020-04-05,0.4066666666666667,0.23500000000000001,0.2743333333333333,Panipat,0.0,24.98,33.34,15.98,115.8
2020-04-12,,,,Panipat,0.0,28.12,36.72,19.55,123.77
2020-04-19,0.236,0.1515,0.148,Panipat,3.21,28.78,35.06,20.58,124.93
2020-04-26,0.2105,0.1385,0.1305,Panipat,3.0,30.65,36.73,24.21,94.41
2020-05-03,0.173,0.115,0.1,Panipat,9.53,31.15,36.08,24.84,109.83
2020-05-10,0.24625,0.1565,0.14650000000000002,Panipat,0.51,31.65,39.89,25.02,62.23
2020-05-17,0.183,0.12000000000000001,0.10650000000000001,Panipat,0.0,33.31,39.92,23.37,142.45
2020-05-24,0.3025,0.198,0.188,Panipat,0.01,38.32,45.14,27.58,141.64
2020-05-31,,,,Panipat,18.38,30.43,34.62,23.95,107.28
2020-06-07,0.482,0.325,0.306,Panipat,14.06,32.56,35.44,26.47,87.6
2020-06-14,0.37375,0.2475,0.22975,Panipat,0.66,37.98,41.61,29.7,124.41
2020-06-21,0.456,0.312,0.286,Panipat,2.18,38.22,40.6,31.26,131.28
2020-06-28,0.22233333333333336,0.155,0.13599999999999998,Panipat,0.03,38.46,42.81,31.15,122.53
2020-07-05,0.315,0.21350000000000002,0.2,Panipat,26.8,32.51,34.22,28.48,117.93
2020-07-12,,,,Panipat,19.04,32.83,34.47,28.98,75.25
2020-07-19,0.39599999999999996,0.27899999999999997,0.235,Panipat,8.4,33.84,37.9,28.15,94.13
2020-07-26,0.225,0.151,0.11,Panipat,10.17,30.66,34.38,25.98,109.87
2020-08-02,0.416,0.261,0.24,Panipat,1.97,30.39,34.8,26.32,121.91
2020-08-09,0.577,0.375,0.359,Panipat,21.02,31.4,34.59,27.84,79.99
2020-08-16,,,,Panipat,0.67,30.38,33.74,25.73,106.05
2020-08-23,,,,Panipat,1.15,28.08,32.05,24.57,114.38
2020-08-30,,,,Panipat,1.01,27.48,30.82,24.9,107.16
2020-09-06,0.636,0.432,0.471,Panipat,0.71,28.44,31.91,24.87,103.04
2020-09-13,0.6515,0.4285,0.485,Panipat,0.87,28.01,33.26,24.51,99.43
2020-09-20,0.6944999999999999,0.45,0.507,Panipat,0.01,28.79,34.65,23.95,103.34
2020-09-27,0.7103333333333334,0.462,0.5026666666666667,Panipat,0.0,27.63,34.88,21.51,104.75
2020-10-04,0.7295,0.46599999999999997,0.5035000000000001,Panipat,0.0,25.87,34.46,20.89,104.88
2020-10-11,0.67175,0.42525,0.44325000000000003,Panipat,0.0,26.3,35.74,19.03,100.76
2020-10-18,0.583,0.367,0.369,Panipat,0.0,23.95,33.73,16.76,93.75
2020-10-25,0.5575000000000001,0.35,0.33799999999999997,Panipat,0.0,21.84,32.68,18.37,73.41
2020-11-01,0.35625,0.217,0.22849999999999998,Panipat,0.0,19.78,29.48,13.61,72.36
2020-11-08,0.26749999999999996,0.16099999999999998,0.17149999999999999,Panipat,0.0,18.25,28.8,15.58,65.94
2020-11-15,0.1735,0.10425,0.107,Panipat,5.51,20.65,28.9,15.41,52.33
2020-11-22,0.3015,0.184,0.1785,Panipat,0.0,14.32,24.16,7.46,63.66
2020-11-29,,,,Panipat,0.0,14.46,23.46,9.27,64.31
2020-12-06,0.24825,0.14975,0.1525,Panipat,0.0,17.26,26.8,11.51,51.68
2020-12-13,0.33999999999999997,0.1895,0.201,Panipat,0.0,14.19,20.87,9.17,37.19
2020-12-20,0.29,0.1735,0.1805,Panipat,0.0,12.79,23.33,5.67,59.8
2020-12-27,0.4215,0.245,0.2825,Panipat,0.55,14.12,22.83,9.87,44.18
2021-01-03,,,,Panipat,5.82,14.43,20.89,10.22,20.87
2021-01-10,0.4975,0.2835,0.3185,Panipat,0.0,12.61,18.99,7.8,52.84
2021-01-17,,,,Panipat,0.0,9.21,18.27,4.07,44.57
2021-01-24,0.502,0.3,0.345,Panipat,0.01,11.44,19.93,5.94,33.49
2021-01-31,0.327,0.238,0.246,Panipat,0.0,12.07,23.12,5.19,72.58
2021-02-07,0.501,0.3405,0.3805,Panipat,0.0,13.76,23.29,6.82,86.16
2021-02-14,0.6685,0.4475,0.49750000000000005,Panipat,0.0,16.55,26.58,13.75,63.38
2021-02-21,0.627,0.396,0.467,Panipat,0.0,17.55,28.11,9.98,82.8
2021-02-28,0.7322500000000001,0.47625,0.5595,Panipat,0.0,21.55,30.27,14.83,98.93
2021-03-07,0.743,0.48,0.5705,Panipat,0.01,24.43,34.39,15.37,91.85
2021-03-14,0.6725,0.4285,0.48350000000000004,Panipat,0.0,24.74,32.77,15.94,103.99
2021-03-21,0.54025,0.34750000000000003,0.3855,Panipat,0.0,27.83,36.38,18.4,100.24
2021-03-28,0.489,0.311,0.343,Panipat,0.0,29.07,38.4,18.55,110.43
2021-04-04,0.35950000000000004,0.21575,0.21375,Panipat,0.0,27.05,38.36,15.97,125.75
2021-04-11,0.27775,0.16999999999999998,0.1595,Panipat,0.0,30.23,39.31,19.23,128.05
2021-04-18,0.213,0.14,0.115,Panipat,0.0,30.75,37.01,20.98,126.46
2021-04-25,0.17866666666666667,0.12466666666666666,0.09133333333333334,Panipat,0.01,28.57,38.38,17.29,144.17
2021-05-02,0.1525,0.1,0.082,Panipat,0.23,33.61,38.9,26.77,91.34
2021-05-09,0.165,0.102,0.08133333333333333,Panipat,0.07,34.3,39.7,24.02,118.38
2021-05-16,0.188,0.1205,0.10450000000000001,Panipat,0.19,34.46,40.24,23.9,136.53
2021-05-23,,,,Panipat,0.0,31.07,37.09,22.01,96.26
2021-05-30,0.2125,0.13824999999999998,0.11525,Panipat,2.31,34.59,38.82,25.74,128.7
2021-06-06,0.195,0.1295,0.10850000000000001,Panipat,0.17,35.29,39.74,26.69,126.55
2021-06-13,0.2235,0.1525,0.131,Panipat,1.9,34.97,37.85,26.23,78.17
2021-06-20,,,,Panipat,1.98,34.53,37.89,25.18,127.93
2021-06-27,0.326,0.22299999999999998,0.218,Panipat,0.09,35.79,40.45,27.45,124.06
2021-07-04,0.239,0.16499999999999998,0.1545,Panipat,2.99,36.08,38.98,29.38,125.59
2021-07-11,0.288,0.199,0.174,Panipat,1.52,36.55,40.12,29.32,107.55
2021-07-18,,,,Panipat,24.01,31.76,36.33,27.9,78.05
2021-07-25,,,,Panipat,0.39,31.76,35.19,27.86,115.61
2021-08-01,,,,Panipat,10.53,29.77,32.75,26.34,74.1
2021-08-08,,,,Panipat,5.29,28.81,32.08,26.08,79.05
2021-08-15,0.5734999999999999,0.357,0.3615,Panipat,0.02,29.12,33.78,25.19,121.18
2021-08-22,0.47750000000000004,0.301,0.3275,Panipat,6.05,27.99,31.19,24.76,72.31
2021-08-29,0.664,0.448,0.46,Panipat,1.82,28.4,32.6,24.27,99.84
2021-09-05,,,,Panipat,0.21,27.93,31.39,23.93,99.62
2021-09-12,,,,Panipat,34.64,26.73,30.1,23.91,84.28
2021-09-19,,,,Panipat,0.61,27.73,31.36,23.79,115.71
2021-09-26,0.6,0.383,0.41600000000000004,Panipat,0.16,27.13,30.87,23.4,105.17
2021-10-03,,,,Panipat,0.0,26.97,31.89,23.37,95.09
2021-10-10,0.5569999999999999,0.33699999999999997,0.383,Panipat,0.0,24.98,32.8,20.57,96.41
2018-12-16,0.604,0.414,0.422,Rewari,0.0,12.15,22.26,6.1,59.65
2018-12-23,0.566,0.397,0.394,Rewari,0.0,12.52,23.98,5.69,46.38
2018-12-30,0.57,0.406,0.414,Rewari,0.0,12.26,24.4,6.15,55.91
2019-01-06,0.5775,0.4095,0.40549999999999997,Rewari,1.49,12.08,19.13,8.08,35.6
2019-01-13,,,,Rewari,0.0,13.58,21.9,8.4,41.16
2019-01-20,0.638,0.453,0.444,Rewari,0.0,17.3,28.34,10.82,65.84
2019-01-27,0.495,0.35,0.35,Rewari,0.0,8.3,17.15,2.62,61.16
2019-02-03,,,,Rewari,0.0,12.08,21.55,5.28,46.02
2019-02-10,0.696,0.482,0.489,Rewari,0.0,11.81,21.78,5.91,67.62
2019-02-17,,,,Rewari,0.0,14.65,23.79,6.44,77.39
2019-02-24,0.6234999999999999,0.43000000000000005,0.42200000000000004,Rewari,0.0,17.12,27.12,9.7,94.09
2019-03-03,0.663,0.449,0.425,Rewari,0.21,16.62,24.76,9.61,69.6
2019-03-10,0.632,0.415,0.415,Rewari,0.0,19.17,27.6,11.09,104.45
2019-03-17,0.45999999999999996,0.306,0.2995,Rewari,0.0,21.8,29.8,12.9,107.89
2019-03-24,0.374,0.24,0.228,Rewari,0.0,26.33,35.35,14.55,115.59
2019-03-31,0.312,0.208,0.1965,Rewari,0.0,28.37,36.65,20.36,118.98
2019-04-07,0.215,0.142,0.125,Rewari,0.0,32.41,39.8,24.48,106.88
2019-04-14,0.162,0.111,0.088,Rewari,0.0,34.06,40.12,23.75,124.03
2019-04-21,0.151,0.106,0.075,Rewari,0.0,30.16,38.05,22.7,130.62
2019-04-28,0.137,0.096,0.08,Rewari,0.0,34.24,42.1,24.26,139.18
2019-05-05,0.1535,0.11049999999999999,0.0915,Rewari,0.0,33.36,40.85,23.01,142.91
2019-05-12,0.128,0.095,0.071,Rewari,0.0,35.6,40.21,26.22,112.98
2019-05-19,,,,Rewari,0.0,32.19,37.76,22.97,139.49
2019-05-26,0.139,0.102,0.077,Rewari,0.0,36.09,41.47,25.26,146.6
2019-06-02,0.139,0.104,0.078,Rewari,0.0,40.66,46.45,30.05,139.21
2019-06-09,0.139,0.104,0.077,Rewari,0.0,40.86,46.79,33.12,141.95
2019-06-16,0.142,0.106,0.085,Rewari,2.4,35.59,37.48,29.83,100.49
2019-06-23,0.151,0.108,0.069,Rewari,0.0,39.14,42.55,27.98,130.11
2019-06-30,0.145,0.108,0.067,Rewari,0.02,40.23,44.25,31.78,117.12
2019-07-07,,,,Rewari,3.35,34.46,37.92,28.72,108.8
2019-07-14,0.164,0.125,0.096,Rewari,0.04,36.73,40.2,29.04,111.73
2019-07-21,,,,Rewari,6.83,33.62,37.19,27.44,111.06
2019-07-28,,,,Rewari,4.08,30.05,34.5,25.98,87.42
2019-08-04,,,,Rewari,6.59,30.98,34.16,26.61,97.82
2019-08-11,,,,Rewari,0.01,31.65,35.83,25.64,116.77
2019-08-18,,,,Rewari,4.35,28.12,32.34,24.73,93.9
2019-08-25,0.572,0.414,0.398,Rewari,26.77,28.2,31.34,25.1,69.76
2019-09-01,0.479,0.319,0.312,Rewari,6.04,30.27,34.05,26.26,81.01
2019-09-08,,,,Rewari,3.26,29.36,32.04,26.06,106.95
2019-09-15,0.447,0.307,0.301,Rewari,3.75,30.53,35.6,24.67,84.95
2019-09-22,0.358,0.246,0.215,Rewari,1.15,28.94,33.51,23.64,88.73
2019-09-29,,,,Rewari,2.8,28.46,32.65,22.52,71.8
2019-10-06,0.204,0.135,0.112,Rewari,0.01,26.34,31.64,21.25,93.94
2019-10-13,0.263,0.172,0.154,Rewari,0.0,27.04,34.42,19.88,83.62
2019-10-20,0.2,0.13,0.114,Rewari,0.0,24.6,32.71,18.69,74.72
2019-10-27,0.158,0.106,0.1,Rewari,0.0,23.3,31.86,17.18,68.56
2019-11-03,,,,Rewari,2.51,23.46,30.43,19.15,33.99
2019-11-10,0.175,0.109,0.109,Rewari,0.0,21.62,29.6,14.28,59.86
2019-11-17,0.1295,0.089,0.0745,Rewari,0.0,20.95,28.72,14.24,72.07
2019-11-24,,,,Rewari,0.0,21.23,26.93,15.31,49.05
2019-12-01,0.362,0.243,0.246,Rewari,0.0,16.12,25.15,10.22,49.35
2019-12-08,,,,Rewari,0.0,15.08,23.91,12.4,43.1
2019-12-15,,,,Rewari,0.0,11.69,18.8,6.03,38.84
2019-12-22,,,,Rewari,0.0,11.07,19.9,6.09,30.8
2019-12-29,,,,Rewari,0.0,6.07,16.45,1.76,21.73
2020-01-05,0.521,0.351,0.347,Rewari,0.0,12.55,22.3,7.9,46.41
2020-01-12,0.671,0.442,0.471,Rewari,0.0,12.14,23.92,7.05,65.62
2020-01-19,,,,Rewari,0.0,10.51,19.31,5.61,39.27
2020-01-26,0.677,0.456,0.474,Rewari,0.0,14.5,24.97,8.54,72.7
2020-02-02,0.702,0.476,0.507,Rewari,0.0,11.19,20.8,5.62,74.36
2020-02-09,0.671,0.4625,0.47050000000000003,Rewari,0.0,13.22,24.02,8.28,74.94
2020-02-16,0.684,0.467,0.483,Rewari,0.0,17.65,29.91,9.47,90.23
2020-02-23,,,,Rewari,0.0,19.01,26.45,11.37,64.43
2020-03-01,0.5015000000000001,0.3515,0.34850000000000003,Rewari,0.38,22.42,28.93,14.26,90.46
2020-03-08,0.432,0.307,0.26,Rewari,0.0,17.73,25.89,10.94,105.27
2020-03-15,0.556,0.3705,0.35,Rewari,2.34,17.08,23.48,9.51,97.13
2020-03-22,,,,Rewari,0.0,24.18,32.68,17.16,115.7
2020-03-29,0.349,0.245,0.192,Rewari,0.0,22.84,30.78,13.62,130.23
2020-04-05,0.2985,0.196,0.173,Rewari,0.0,26.66,35.62,18.01,119.7
2020-04-12,,,,Rewari,0.0,30.87,38.06,20.76,131.71
2020-04-19,0.187,0.132,0.116,Rewari,0.86,31.16,36.19,21.97,123.56
2020-04-26,0.171,0.119,0.092,Rewari,3.87,31.65,37.4,24.15,104.92
2020-05-03,0.147,0.103,0.083,Rewari,19.22,32.19,39.48,25.75,88.69
2020-05-10,0.158,0.111,0.088,Rewari,1.06,34.75,41.3,25.58,73.33
2020-05-17,0.144,0.101,0.069,Rewari,0.01,35.58,41.38,27.2,113.25
2020-05-24,0.154,0.114,0.085,Rewari,0.0,39.44,45.19,28.72,141.0
2020-05-31,0.129,0.095,0.066,Rewari,13.52,30.54,33.29,25.2,99.62
2020-06-07,0.153,0.11,0.068,Rewari,2.82,34.0,37.08,27.12,113.29
2020-06-14,0.188,0.132,0.097,Rewari,0.03,39.49,42.67,30.34,116.79
2020-06-21,0.182,0.134,0.108,Rewari,1.02,38.16,41.23,29.61,133.71
2020-06-28,0.2375,0.1765,0.14400000000000002,Rewari,0.0,38.22,42.55,30.53,122.14
2020-07-05,0.241,0.182,0.148,Rewari,6.25,32.88,34.3,29.3,108.93
2020-07-12,,,,Rewari,3.7,33.3,34.54,29.12,89.14
2020-07-19,0.179,0.143,0.082,Rewari,10.26,32.65,35.27,29.15,90.2
2020-07-26,,,,Rewari,0.79,34.11,37.52,26.19,123.63
2020-08-02,0.464,0.341,0.319,Rewari,11.21,33.6,37.46,27.47,116.64
2020-08-09,,,,Rewari,5.94,32.78,35.76,27.85,71.82
2020-08-16,,,,Rewari,0.94,31.8,35.51,26.4,106.98
2020-08-23,,,,Rewari,0.45,28.51,32.49,24.43,95.88
2020-08-30,,,,Rewari,2.6,28.08,31.35,24.68,67.79
2020-09-06,0.336,0.211,0.204,Rewari,1.92,28.14,31.24,24.62,116.55
2020-09-13,0.42,0.281,0.247,Rewari,0.0,29.08,35.46,25.05,107.31
2020-09-20,0.35,0.231,0.216,Rewari,0.0,30.38,36.24,25.55,103.96
2020-09-27,0.215,0.148,0.111,Rewari,0.01,30.07,35.8,23.63,102.98
2020-10-04,0.295,0.198,0.181,Rewari,0.0,26.25,35.93,21.09,105.31
2020-10-11,0.284,0.192,0.182,Rewari,0.0,26.12,35.77,19.92,93.55
2020-10-18,0.21,0.139,0.135,Rewari,0.0,26.96,35.54,21.31,73.9
2020-10-25,0.198,0.132,0.118,Rewari,0.0,25.11,34.65,18.29,72.52
2020-11-01,0.1865,0.1225,0.1255,Rewari,0.0,20.33,29.93,14.22,70.53
2020-11-08,0.172,0.114,0.118,Rewari,0.0,21.05,31.94,17.23,44.94
2020-11-15,0.1085,0.07450000000000001,0.0615,Rewari,3.21,22.17,29.3,16.2,50.53
2020-11-22,0.25,0.161,0.16,Rewari,0.0,16.04,25.1,10.55,64.21
2020-11-29,,,,Rewari,0.0,16.01,27.31,8.91,69.13
2020-12-06,0.36250000000000004,0.237,0.2375,Rewari,0.0,20.08,29.58,13.84,62.16
2020-12-13,0.403,0.271,0.263,Rewari,0.0,15.3,21.94,9.58,43.68
2020-12-20,,,,Rewari,0.0,13.78,22.94,6.54,61.39
2020-12-27,0.566,0.388,0.401,Rewari,0.0,15.08,25.08,8.36,50.3
2021-01-03,,,,Rewari,3.9,15.51,22.22,11.73,18.62
2021-01-10,,,,Rewari,0.0,11.2,17.59,6.4,51.85
2021-01-17,0.664,0.464,0.474,Rewari,0.0,10.8,20.16,4.89,47.93
2021-01-24,,,,Rewari,0.0,10.74,19.48,4.8,44.51
2021-01-31,0.664,0.464,0.467,Rewari,0.0,12.86,25.34,9.54,78.59
2021-02-07,0.683,0.466,0.479,Rewari,0.0,13.72,23.79,7.37,84.28
2021-02-14,0.683,0.465,0.472,Rewari,0.0,18.68,29.23,11.18,74.73
2021-02-21,0.581,0.396,0.407,Rewari,0.0,19.3,30.37,13.19,86.91
2021-02-28,0.6295,0.41700000000000004,0.41700000000000004,Rewari,0.0,22.94,31.83,14.91,98.48
2021-03-07,0.617,0.406,0.393,Rewari,0.0,26.51,36.95,17.2,103.02
2021-03-14,0.455,0.295,0.271,Rewari,0.0,25.45,32.9,18.13,108.52
2021-03-21,0.32,0.21,0.188,Rewari,0.0,28.22,37.02,21.66,104.01
2021-03-28,,,,Rewari,0.0,29.45,39.56,19.48,112.98
2021-04-04,0.193,0.136,0.123,Rewari,0.0,28.47,39.17,17.63,129.05
2021-04-11,0.168,0.122,0.105,Rewari,0.0,30.45,39.23,20.01,129.64
2021-04-18,0.144,0.104,0.08,Rewari,0.0,30.52,37.48,21.3,127.42
2021-04-25,0.152,0.1095,0.0865,Rewari,0.0,29.63,38.24,17.94,137.95
2021-05-02,0.128,0.093,0.067,Rewari,0.06,33.92,38.42,27.24,90.62
2021-05-09,0.1375,0.099,0.067,Rewari,0.03,36.24,40.98,25.06,105.21
2021-05-16,0.126,0.09,0.064,Rewari,0.0,36.96,41.04,26.04,130.77
2021-05-23,,,,Rewari,0.03,30.17,34.15,24.15,114.76
2021-05-30,0.14500000000000002,0.10300000000000001,0.0695,Rewari,1.01,34.64,41.01,25.44,114.77
2021-06-06,0.187,0.135,0.104,Rewari,0.44,34.94,38.74,26.55,132.89
2021-06-13,0.165,0.122,0.084,Rewari,5.44,33.69,36.76,26.95,84.6
2021-06-20,,,,Rewari,0.45,33.58,36.72,24.91,114.95
2021-06-27,0.2,0.147,0.118,Rewari,0.08,37.73,41.2,27.89,116.66
2021-07-04,0.209,0.153,0.12,Rewari,0.07,36.61,39.97,28.87,121.4
2021-07-11,0.216,0.164,0.13,Rewari,6.2,35.69,39.71,29.54,99.3
2021-07-18,,,,Rewari,53.78,33.8,38.63,28.75,61.3
2021-07-25,,,,Rewari,0.01,32.8,37.01,27.47,121.59
2021-08-01,,,,Rewari,22.6,29.64,32.66,25.73,62.04
2021-08-08,,,,Rewari,6.38,28.01,30.56,25.67,71.54
2021-08-15,0.445,0.318,0.302,Rewari,0.0,29.25,34.14,24.25,119.91
2021-08-22,0.402,0.288,0.261,Rewari,3.65,28.72,32.34,25.37,74.52
2021-08-29,0.364,0.259,0.241,Rewari,0.0,29.6,34.1,24.88,80.19
2021-09-05,,,,Rewari,2.37,28.55,31.98,24.82,95.81
2021-09-12,,,,Rewari,15.91,25.36,27.24,24.19,81.59
2021-09-19,,,,Rewari,0.11,27.48,30.9,24.23,100.52
2021-09-26,,,,Rewari,3.94,27.12,30.41,23.51,76.35
2021-10-03,,,,Rewari,0.23,27.66,32.65,23.37,92.71
2021-10-10,0.254,0.164,0.146,Rewari,0.0,26.15,34.59,21.77,100.81
2018-12-16,0.308,0.1815,0.187,Rohtak,0.0,11.64,22.3,4.84,59.65
2018-12-23,0.2465,0.14900000000000002,0.16149999999999998,Rohtak,0.0,10.33,21.74,4.32,46.38
2018-12-30,0.278,0.16349999999999998,0.1735,Rohtak,0.0,10.55,22.65,5.35,55.91
2019-01-06,0.2803333333333333,0.17,0.16733333333333333,Rohtak,2.57,11.94,18.67,8.26,35.6
2019-01-13,,,,Rohtak,0.01,13.73,21.86,8.4,41.16
2019-01-20,0.416,0.279,0.264,Rohtak,0.0,15.8,25.82,10.58,65.84
2019-01-27,0.5015000000000001,0.3165,0.33799999999999997,Rohtak,0.0,9.23,18.39,2.71,61.16
2019-02-03,,,,Rohtak,0.0,11.91,21.9,4.63,46.02
2019-02-10,0.5213333333333333,0.35766666666666663,0.36433333333333334,Rohtak,0.0,12.32,21.79,5.91,67.62
2019-02-17,,,,Rohtak,0.0,14.64,23.81,6.73,77.39
2019-02-24,0.5586666666666668,0.39366666666666666,0.407,Rohtak,0.0,15.75,25.85,8.51,94.09
2019-03-03,0.679,0.45799999999999996,0.473,Rohtak,0.22,16.43,24.95,9.24,69.6
2019-03-10,0.635,0.443,0.469,Rohtak,0.0,18.83,27.65,10.74,104.45
2019-03-17,0.44499999999999995,0.3025,0.319,Rohtak,0.0,21.44,30.12,11.58,107.89
2019-03-24,0.424,0.259,0.307,Rohtak,0.0,25.73,34.32,15.02,115.59
2019-03-31,0.61175,0.392,0.441,Rohtak,0.01,28.65,37.4,19.81,118.98
2019-04-07,0.4965,0.3035,0.3245,Rohtak,0.0,31.73,38.5,23.1,106.88
2019-04-14,0.36,0.20950000000000002,0.214,Rohtak,0.0,33.61,40.4,23.73,124.03
2019-04-21,0.24366666666666667,0.15033333333333335,0.13033333333333333,Rohtak,0.0,31.55,39.27,21.83,130.62
2019-04-28,0.179,0.12,0.106,Rohtak,0.0,35.15,42.88,25.07,139.18
2019-05-05,0.1965,0.137,0.11725,Rohtak,0.0,33.81,41.69,23.17,142.91
2019-05-12,0.1535,0.1085,0.08149999999999999,Rohtak,0.0,35.6,40.79,25.22,112.98
2019-05-19,,,,Rohtak,0.0,31.9,37.61,23.28,139.49
2019-05-26,0.1755,0.1175,0.0975,Rohtak,0.0,33.94,40.09,24.08,146.6
2019-06-02,0.15849999999999997,0.11,0.093,Rohtak,0.0,41.49,46.56,30.88,139.21
2019-06-09,0.1515,0.1035,0.08125,Rohtak,0.0,41.14,47.08,31.58,141.95
2019-06-16,0.1705,0.117,0.0985,Rohtak,8.99,37.3,38.51,30.55,100.49
2019-06-23,0.1495,0.10200000000000001,0.0765,Rohtak,0.01,38.28,42.33,27.86,130.11
2019-06-30,0.137,0.098,0.0665,Rohtak,0.0,40.99,45.15,31.98,117.12
2019-07-07,,,,Rohtak,9.65,35.76,38.25,30.32,108.8
2019-07-14,0.046,0.039,0.011,Rohtak,5.42,35.3,39.23,28.93,111.73
2019-07-21,,,,Rohtak,4.27,33.37,37.07,27.44,111.06
2019-07-28,,,,Rohtak,7.82,30.58,34.53,26.14,87.42
2019-08-04,,,,Rohtak,4.68,30.66,33.35,26.81,97.82
2019-08-11,,,,Rohtak,0.22,33.35,37.05,26.65,116.77
2019-08-18,0.347,0.178,0.152,Rohtak,10.63,29.2,33.92,25.49,93.9
2019-08-25,0.491,0.295,0.28200000000000003,Rohtak,14.69,29.66,33.26,25.94,69.76
2019-09-01,0.3305,0.20450000000000002,0.187,Rohtak,4.26,31.52,35.42,27.64,81.01
2019-09-08,0.412,0.267,0.275,Rohtak,0.2,31.54,35.76,26.55,106.95
2019-09-15,0.518,0.338,0.348,Rohtak,0.04,32.61,37.62,25.44,84.95
2019-09-22,0.63,0.399,0.41200000000000003,Rohtak,3.61,30.41,34.37,25.01,88.73
2019-09-29,,,,Rohtak,2.09,29.12,33.4,23.6,71.8
2019-10-06,0.425,0.267,0.29800000000000004,Rohtak,0.0,26.16,31.87,20.83,93.94
2019-10-13,0.633,0.396,0.424,Rohtak,0.0,27.46,34.8,20.87,83.62
2019-10-20,0.45199999999999996,0.29100000000000004,0.30200000000000005,Rohtak,0.0,24.69,33.07,17.12,74.72
2019-10-27,0.5333333333333333,0.3443333333333333,0.33466666666666667,Rohtak,0.0,23.54,32.53,17.12,68.56
2019-11-03,,,,Rohtak,0.35,24.25,31.62,18.4,33.99
2019-11-10,0.4475,0.27049999999999996,0.2495,Rohtak,0.0,21.6,29.23,14.14,59.86
2019-11-17,0.26733333333333337,0.16833333333333333,0.151,Rohtak,0.0,21.03,29.41,14.17,72.07
2019-11-24,,,,Rohtak,0.0,21.19,26.89,14.77,49.05
2019-12-01,0.218,0.1255,0.136,Rohtak,0.0,14.22,23.11,8.55,49.35
2019-12-08,,,,Rohtak,0.0,14.44,23.87,11.52,43.1
2019-12-15,,,,Rohtak,0.0,12.02,19.2,6.82,38.84
2019-12-22,,,,Rohtak,0.0,11.34,20.3,5.63,30.8
2019-12-29,,,,Rohtak,0.0,6.44,16.81,1.22,21.73
2020-01-05,0.21,0.122,0.10300000000000001,Rohtak,0.01,12.1,21.01,7.86,46.41
2020-01-12,0.2985,0.17099999999999999,0.16849999999999998,Rohtak,0.0,11.12,21.44,5.35,65.62
2020-01-19,,,,Rohtak,0.0,10.23,18.65,4.79,39.27
2020-01-26,0.399,0.239,0.228,Rohtak,0.0,14.27,23.75,9.51,72.7
2020-02-02,0.42300000000000004,0.2495,0.272,Rohtak,0.0,10.72,20.35,4.2,74.36
2020-02-09,0.40800000000000003,0.269,0.256,Rohtak,0.0,12.12,22.87,6.59,74.94
2020-02-16,0.5545,0.35150000000000003,0.385,Rohtak,0.0,16.08,28.98,7.78,90.23
2020-02-23,,,,Rohtak,0.04,18.57,26.65,10.66,64.43
2020-03-01,0.4363333333333334,0.306,0.319,Rohtak,0.01,21.12,27.65,14.15,90.46
2020-03-08,0.548,0.3825,0.397,Rohtak,0.0,17.24,25.53,11.2,105.27
