system:time_start,savi
"Mar 15, 2021",0.496
"Mar 15, 2021",0.48
"Mar 15, 2021",0.222
"Mar 15, 2021",0.345
"Mar 20, 2021",0.518
"Mar 20, 2021",0.439
"Mar 20, 2021",0.238
"Mar 20, 2021",0.401
"Mar 25, 2021",0.423
"Mar 25, 2021",0.237
"Mar 30, 2021",0.286
"Mar 30, 2021",0.221
"Mar 30, 2021",0.183
"Mar 30, 2021",0.208
"Apr 4, 2021",0.305
"Apr 4, 2021",0.234
"Apr 4, 2021",0.187
"Apr 4, 2021",0.213
"Apr 9, 2021",0.207
"Apr 9, 2021",0.205
"Apr 9, 2021",0.246
"Apr 9, 2021",0.22
"Apr 9, 2021",0.167
"Apr 14, 2021",0.135
"Apr 19, 2021",0.145
"Apr 24, 2021",0.16
"Apr 24, 2021",0.177
"Apr 24, 2021",0.196
"Apr 24, 2021",0.199
"Apr 29, 2021",0.124
"Apr 29, 2021",0.125
"Apr 29, 2021",0.154
"Apr 29, 2021",0.131
"May 4, 2021",0.104
"May 4, 2021",0.093
"May 9, 2021",0.1
"May 9, 2021",0.109
"May 9, 2021",0.133
"May 9, 2021",0.12
"May 9, 2021",0.114
"May 9, 2021",0.138
"May 9, 2021",0.117
"May 14, 2021",0.092
"May 14, 2021",0.105
"May 14, 2021",0.067
"May 14, 2021",0.129
"May 24, 2021",0.04
"May 24, 2021",0.114
"May 24, 2021",0.184
"May 24, 2021",0.143
"May 29, 2021",0.05
"May 29, 2021",0.068
"May 29, 2021",0.124
"May 29, 2021",0.087
"Jun 3, 2021",0.036
"Jun 3, 2021",0.099
"Jun 3, 2021",0.062
"Jun 8, 2021",0.017
"Jun 8, 2021",0.079
"Jun 8, 2021",0.128
"Jun 8, 2021",0.08
"Jun 8, 2021",0.081
"Jun 8, 2021",0.14
"Jun 8, 2021",0.094
"Jun 23, 2021",0.009
"Jun 23, 2021",0.061
"Jun 23, 2021",0.077
"Jun 23, 2021",0.079
"Jun 28, 2021",0.026
"Jun 28, 2021",0.061
"Jun 28, 2021",0.142
"Jun 28, 2021",0.081
"Jul 8, 2021",0.081
"Jul 8, 2021",0.114
"Jul 8, 2021",0.046
"Jul 8, 2021",0.112
"Jul 8, 2021",0.11
"Jul 8, 2021",0.098
"Jul 8, 2021",0.134
"Aug 7, 2021",0.44
"Aug 12, 2021",0.531
"Aug 12, 2021",0.176
"Aug 12, 2021",0.473
"Aug 17, 2021",0.518
"Aug 17, 2021",0.511
"Aug 17, 2021",0.229
"Aug 17, 2021",0.425
"Aug 27, 2021",0.525
"Aug 27, 2021",0.481
"Sep 6, 2021",0.294
"Sep 16, 2021",0.101
"Sep 16, 2021",0.212
"Sep 16, 2021",0.236
"Sep 16, 2021",0.293
"Sep 21, 2021",0.23
"Sep 21, 2021",0.272
"Sep 26, 2021",0.506
"Sep 26, 2021",0.223
